Volume_Day_1,Volume_Day_2,Volume_Day_3,Open_Day_1,Open_Day_2,Open_Day_3,High_Day_1,High_Day_2,High_Day_3,Low_Day_1,Low_Day_2,Low_Day_3,Open_Current_Day,Date
28053230.0,23141260.0,27942430.0,184.99,186.55,187.74,186.22,187.4,190.37,183.67,185.22,187.65,189.49,2018-05-11
31251870.0,60793260.0,34355970.0,96.45,96.62,96.0,97.75,96.65,96.57,96.07,95.3,95.03,94.94,2016-06-21
19362290.0,27309400.0,31777930.0,214.05,214.84,213.86,214.42,216.44,216.78,212.51,211.07,211.71,218.07,2019-09-11
29608390.0,35850010.0,36340670.0,113.69,113.16,112.46,114.64,113.8,113.37,113.43,111.8,111.8,112.71,2016-10-03
20059570.0,19216820.0,23946880.0,206.43,208.39,212.0,206.98,209.48,213.97,204.22,207.32,211.51,214.05,2019-09-06
23583810.0,24308210.0,19977160.0,117.33,118.18,117.25,117.84,118.21,117.76,116.78,117.45,113.8,116.86,2016-10-20
31632320.0,24378480.0,24987260.0,183.4,182.99,185.23,184.92,186.53,187.28,180.73,182.54,184.03,184.1,2018-06-28
27460070.0,18648700.0,25704330.0,108.52,107.78,108.14,108.93,108.44,109.54,107.85,107.78,108.08,109.63,2016-08-16
20929310.0,22277930.0,18355210.0,205.79,203.65,208.46,206.5,207.23,208.91,202.36,203.61,207.29,207.67,2019-07-24
30237640.0,34581850.0,26750260.0,167.64,164.88,172.58,168.75,172.01,174.23,164.88,164.77,172.08,170.97,2018-04-06
21982000.0,23191150.0,32417410.0,120.0,119.55,120.42,120.81,120.1,122.1,119.77,119.5,120.28,121.67,2017-01-26
12119710.0,23334000.0,36592940.0,284.69,284.82,291.12,284.89,289.98,293.97,282.92,284.7,288.12,289.46,2019-12-30
43665160.0,32895650.0,33653020.0,93.37,93.0,93.33,93.45,93.77,93.57,91.85,92.59,92.11,93.48,2016-05-11
46575410.0,44366140.0,35907770.0,152.02,149.99,151.78,152.27,151.83,153.92,150.56,149.16,151.69,153.8,2017-09-27
19636390.0,15801370.0,18776390.0,189.5,190.71,188.5,190.68,191.28,189.78,189.3,190.18,187.61,189.53,2018-07-12
111837300.0,33671250.0,24460160.0,127.03,127.98,128.31,130.49,129.39,129.19,127.01,127.78,128.16,129.13,2017-02-06
101593400.0,48407640.0,42876370.0,112.53,116.04,114.32,115.42,116.4,116.31,109.63,114.54,114.01,116.04,2015-08-17
56293490.0,36299460.0,42268040.0,99.68,99.44,99.6,100.73,100.47,100.4,98.64,99.25,98.82,99.02,2016-06-01
67964260.0,100423300.0,84188210.0,247.39,247.18,228.08,252.84,251.83,228.5,242.61,228.0,212.61,236.36,2020-03-24
55622370.0,64332440.0,40814360.0,93.79,94.79,96.47,94.52,97.34,96.71,92.39,94.35,95.4,95.42,2016-02-02
29729270.0,22560440.0,23171020.0,223.82,224.79,227.95,226.44,225.84,229.42,223.54,224.02,226.35,227.25,2018-10-02
32788640.0,39281290.0,53812480.0,282.4,287.38,284.69,286.33,288.2,286.95,280.63,282.35,276.86,277.95,2020-04-20
23446340.0,36362440.0,26170690.0,137.08,137.89,140.0,137.44,140.15,140.28,136.7,137.6,138.76,138.78,2017-03-03
23589930.0,20523870.0,21532200.0,173.44,174.35,174.55,175.37,175.61,175.06,173.05,173.93,173.41,173.16,2018-01-10
34355970.0,35407050.0,29124140.0,96.0,94.94,96.25,96.57,96.35,96.89,95.03,94.68,95.35,95.94,2016-06-23
19974430.0,18966120.0,23735080.0,257.05,256.77,258.74,258.19,257.49,260.35,256.32,255.37,258.11,258.69,2019-11-08
53038870.0,48155850.0,34380630.0,364.0,365.0,360.7,372.38,368.79,365.0,362.27,358.52,357.57,364.41,2020-06-26
26919530.0,21564750.0,22267820.0,210.88,212.99,213.19,213.35,213.65,214.44,210.32,211.6,210.75,209.43,2019-08-23
